"","REF_AREA","Country","INDICATOR","Indicator","SEX","Sex","AGE","Current.age","WEALTH_QUINTILE","Wealth.Quintile","RESIDENCE","Residence","MATERNAL_EDU_LVL","Mother.s.Education.Level","HEAD_OF_HOUSE","Head.of.House","UNIT_MULTIPLIER","Unit.multiplier","UNIT_MEASURE","Unit.of.measure","SOURCE_LINK","SERIES_FOOTNOTE","CUSTODIAN","INDICATOR_DEFINITION","NUMERATOR_DEFINITION","DENOMINATOR_DEFINITION","PUBLICATION_DATE","TIME_PERIOD","OBS_VALUE","DATA_SOURCE","OBS_STATUS","Observation.Status","OBS_CONF","Observation.confidentaility","LOWER_BOUND","UPPER_BOUND","STD_ERR","WGTD_SAMPL_SIZE","TIME_PERIOD_METHOD","Time.period.activity.related.to.when.the.data.are.collected","COVERAGE_TIME","FREQ_COLL","Time.interval.at.which.the.source.data.are.collected","OBS_FOOTNOTE"
"53","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,12.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",10.306919,16.311737,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"54","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,12.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",10.128747,16.022001,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"55","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,12.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",10.069615,16.429548,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"56","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,12.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",10.245785,16.487206,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"57","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,12.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",10.019042,16.446724,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"58","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,12.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",9.9756212,16.305185,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"59","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,12.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",10.209259,16.235659,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"60","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,12.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",10.107184,16.465065,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"61","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,12.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",9.9186697,16.688282,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"62","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,12.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",10.218568,16.350805,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"63","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,12.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",10.05932,16.42436,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"64","ARE","United Arab Emirates","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,12.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",9.8934898,16.414284,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"65","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,7.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.0720434,7.6767731,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"66","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,7.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2500105,7.7018881,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"67","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,7.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.3030791,7.7568898,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"68","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,7.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.300427,7.7876983,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"69","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,7.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2803545,7.7711363,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"70","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,7.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2554917,7.7096725,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"71","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,7.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2291965,7.6150742,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"72","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,7.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2005057,7.5034022,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"73","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,7.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.1638598,7.3953338,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"74","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,7.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.1101131,7.3151121,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"75","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,7.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.0445681,7.2725668,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"76","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,7.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.99333,7.2566805,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"77","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,7.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.9780927,7.2608886,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"78","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,7.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.0048208,7.2943344,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"79","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,7.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.0536218,7.3920045,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"80","ARG","Argentina","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,7.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.0898352,7.6036806,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"81","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,8.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.3935246,8.9178257,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"82","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.4657726,8.5239916,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"83","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,7.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.4546614,8.2349281,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"84","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,7.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.3902411,8.029871,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"85","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,7.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.3135343,7.8770881,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"86","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,7.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2566357,7.7537403,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"87","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,7.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2340159,7.6546407,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"88","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,7.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2476163,7.5871539,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"89","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,7.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2923117,7.5656672,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"90","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,7.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.3617206,7.6057916,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"91","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,7.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.4578919,7.7148299,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"92","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,7.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.5876126,7.895225,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"93","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.7442837,8.1629057,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"94","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,8.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.9095688,8.5454559,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"95","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,8.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.0690651,9.066515,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"96","ARM","Armenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.2144842,9.7437143,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
